ID,Titel,Fase ID,Fase Label,Oorzaak,Impact,Gevolg,Advies,Beschrijving,Minimale Extra Reistijd (min.),Maximale Extra Reistijd (min.),Station Codes,Station Namen,Starttijd,Geschatte Eindtijd,Eindtijd,Tijdstip collectie
6028262,Venlo-Mönchengladbach-Düsseldorf,2,Impact bekend,Seinstoring,3,geen treinen,,Tussen Venlo en Kaldenkirchen rijden er geen treinen door een seinstoring.,60,,"DUSSEL, KBOI, KBRY, KDUL, KN, MCGB, NEUSS, VIERS, VL","Boisheim, Breyell, Dülken, Düsseldorf Hbf, Kaldenkirchen, Mönchengladbach Hbf, Neuss Hbf, Venlo, Viersen",2024-01-11T19:13:35+0100,2024-01-11T22:00:00+0100,2024-01-11T22:00:00+0100,2024-01-11T20:57:52
6028194,Enschede-Gronau-Dortmund,2,Impact bekend,Acties in het buitenland,2,minder treinen,,Tussen Enschede en Gronau (Westf.) rijden er minder treinen door acties in het buitenland.,,,"EAHS, EBOK, ECMF, EDD, EDKD, EDO, EDULH, EEPE, EHW, ELDH, ELET, ELGD, ELUE, EPRN, ES, ESE, ESEB, ESEM, G, GBR","Ahaus, Bork (Westf), Coesfeld (Westf), Dortmund Hbf, Dortmund-Derne, Dortmund-Kirchderne, Dülmen, Enschede, Enschede De Eschmarke, Epe (Westf), Glanerbrug, Gronau (Westf.), Legden, Lette (Kr Coesfeld), Lüdinghausen, Lünen Hbf, Preussen, Rosendahl-Holtwick, Selm, Selm-Beifang",2024-01-10T03:26:57+0100,2024-01-12T18:00:00+0100,2024-01-12T18:00:00+0100,2024-01-11T21:15:56
6028195,Heerlen-Aachen Hbf,2,Impact bekend,Acties in het buitenland,3,geen treinen,,Tussen Heerlen en Aachen Hbf rijden er geen treinen door acties in het buitenland.,,,"AHBF, EGHM, HRL, HZ, LG","Aachen Hbf, Eygelshoven Markt, Heerlen, Herzogenrath, Landgraaf",2024-01-10T03:31:09+0100,2024-01-12T18:00:00+0100,2024-01-12T18:00:00+0100,2024-01-11T21:15:56
6028236,Dordrecht-Gorinchem,2,Impact bekend,Defect spoor,2,minder treinen,,Tussen Gorinchem en Dordrecht rijden er minder treinen door een defect spoor.,,,"BHDV, DDR, DDRS, GND, GR, HBZM, SDT, SDTB","Boven-Hardinxveld, Dordrecht, Dordrecht Stadspolders, Gorinchem, Hardinxveld Blauwe Zoom, Hardinxveld-Giessendam, Sliedrecht, Sliedrecht Baanhoek",2024-01-11T08:45:45+0100,2024-01-13T00:30:00+0100,2024-01-13T00:30:00+0100,2024-01-11T21:15:56
6028262,Venlo-Mönchengladbach-Düsseldorf,2,Impact bekend,Seinstoring,3,geen treinen,,Tussen Venlo en Kaldenkirchen rijden er geen treinen door een seinstoring.,60,,"DUSSEL, KBOI, KBRY, KDUL, KN, MCGB, NEUSS, VIERS, VL","Boisheim, Breyell, Dülken, Düsseldorf Hbf, Kaldenkirchen, Mönchengladbach Hbf, Neuss Hbf, Venlo, Viersen",2024-01-11T19:13:35+0100,2024-01-11T22:00:00+0100,2024-01-11T22:00:00+0100,2024-01-11T21:15:56
6028194,Enschede-Gronau-Dortmund,2,Impact bekend,Acties in het buitenland,2,minder treinen,,Tussen Enschede en Gronau (Westf.) rijden er minder treinen door acties in het buitenland.,,,"EAHS, EBOK, ECMF, EDD, EDKD, EDO, EDULH, EEPE, EHW, ELDH, ELET, ELGD, ELUE, EPRN, ES, ESE, ESEB, ESEM, G, GBR","Ahaus, Bork (Westf), Coesfeld (Westf), Dortmund Hbf, Dortmund-Derne, Dortmund-Kirchderne, Dülmen, Enschede, Enschede De Eschmarke, Epe (Westf), Glanerbrug, Gronau (Westf.), Legden, Lette (Kr Coesfeld), Lüdinghausen, Lünen Hbf, Preussen, Rosendahl-Holtwick, Selm, Selm-Beifang",2024-01-10T03:26:57+0100,2024-01-12T18:00:00+0100,2024-01-12T18:00:00+0100,2024-01-11T21:27:27
6028195,Heerlen-Aachen Hbf,2,Impact bekend,Acties in het buitenland,3,geen treinen,,Tussen Heerlen en Aachen Hbf rijden er geen treinen door acties in het buitenland.,,,"AHBF, EGHM, HRL, HZ, LG","Aachen Hbf, Eygelshoven Markt, Heerlen, Herzogenrath, Landgraaf",2024-01-10T03:31:09+0100,2024-01-12T18:00:00+0100,2024-01-12T18:00:00+0100,2024-01-11T21:27:27
6028236,Dordrecht-Gorinchem,2,Impact bekend,Defect spoor,2,minder treinen,,Tussen Gorinchem en Dordrecht rijden er minder treinen door een defect spoor.,,,"BHDV, DDR, DDRS, GND, GR, HBZM, SDT, SDTB","Boven-Hardinxveld, Dordrecht, Dordrecht Stadspolders, Gorinchem, Hardinxveld Blauwe Zoom, Hardinxveld-Giessendam, Sliedrecht, Sliedrecht Baanhoek",2024-01-11T08:45:45+0100,2024-01-13T00:30:00+0100,2024-01-13T00:30:00+0100,2024-01-11T21:27:27
6028262,Venlo-Mönchengladbach-Düsseldorf,4,Storing voorbij,Seinstoring,3,beperkingen voorbij,,Tussen Venlo en Kaldenkirchen zijn de beperkingen voorbij.,,,"DUSSEL, KBOI, KBRY, KDUL, KN, MCGB, NEUSS, VIERS, VL","Boisheim, Breyell, Dülken, Düsseldorf Hbf, Kaldenkirchen, Mönchengladbach Hbf, Neuss Hbf, Venlo, Viersen",2024-01-11T19:13:35+0100,2024-01-11T21:45:00+0100,2024-01-11T21:45:00+0100,2024-01-11T21:27:27
6028194,Enschede-Gronau-Dortmund,2,Impact bekend,Acties in het buitenland,2,minder treinen,,Tussen Enschede en Gronau (Westf.) rijden er minder treinen door acties in het buitenland.,,,"EAHS, EBOK, ECMF, EDD, EDKD, EDO, EDULH, EEPE, EHW, ELDH, ELET, ELGD, ELUE, EPRN, ES, ESE, ESEB, ESEM, G, GBR","Ahaus, Bork (Westf), Coesfeld (Westf), Dortmund Hbf, Dortmund-Derne, Dortmund-Kirchderne, Dülmen, Enschede, Enschede De Eschmarke, Epe (Westf), Glanerbrug, Gronau (Westf.), Legden, Lette (Kr Coesfeld), Lüdinghausen, Lünen Hbf, Preussen, Rosendahl-Holtwick, Selm, Selm-Beifang",2024-01-10T03:26:57+0100,2024-01-12T18:00:00+0100,2024-01-12T18:00:00+0100,2024-01-11T21:35:51
6028195,Heerlen-Aachen Hbf,2,Impact bekend,Acties in het buitenland,3,geen treinen,,Tussen Heerlen en Aachen Hbf rijden er geen treinen door acties in het buitenland.,,,"AHBF, EGHM, HRL, HZ, LG","Aachen Hbf, Eygelshoven Markt, Heerlen, Herzogenrath, Landgraaf",2024-01-10T03:31:09+0100,2024-01-12T18:00:00+0100,2024-01-12T18:00:00+0100,2024-01-11T21:35:51
6028236,Dordrecht-Gorinchem,2,Impact bekend,Defect spoor,2,minder treinen,,Tussen Gorinchem en Dordrecht rijden er minder treinen door een defect spoor.,,,"BHDV, DDR, DDRS, GND, GR, HBZM, SDT, SDTB","Boven-Hardinxveld, Dordrecht, Dordrecht Stadspolders, Gorinchem, Hardinxveld Blauwe Zoom, Hardinxveld-Giessendam, Sliedrecht, Sliedrecht Baanhoek",2024-01-11T08:45:45+0100,2024-01-13T00:30:00+0100,2024-01-13T00:30:00+0100,2024-01-11T21:35:51
6028262,Venlo-Mönchengladbach-Düsseldorf,4,Storing voorbij,Seinstoring,3,beperkingen voorbij,,Tussen Venlo en Kaldenkirchen zijn de beperkingen voorbij.,,,"DUSSEL, KBOI, KBRY, KDUL, KN, MCGB, NEUSS, VIERS, VL","Boisheim, Breyell, Dülken, Düsseldorf Hbf, Kaldenkirchen, Mönchengladbach Hbf, Neuss Hbf, Venlo, Viersen",2024-01-11T19:13:35+0100,2024-01-11T21:45:00+0100,2024-01-11T21:45:00+0100,2024-01-11T21:35:51
6028265,Meppel-Leeuwarden,1b,Gevolgen bekend,Aanrijding,3,verstoring treindienst,,Tussen Meppel en Leeuwarden is er een verstoring in de treindienst door een aanrijding.,,,"AKM, GW, HR, LW, MP, SWK, WV","Akkrum, Grou-Jirnsum, Heerenveen, Leeuwarden, Meppel, Steenwijk, Wolvega",2024-01-11T21:24:15+0100,2024-01-11T22:45:00+0100,2024-01-11T22:45:00+0100,2024-01-11T21:35:51
6028194,Enschede-Gronau-Dortmund,2,Impact bekend,Acties in het buitenland,2,minder treinen,,Tussen Enschede en Gronau (Westf.) rijden er minder treinen door acties in het buitenland.,,,"EAHS, EBOK, ECMF, EDD, EDKD, EDO, EDULH, EEPE, EHW, ELDH, ELET, ELGD, ELUE, EPRN, ES, ESE, ESEB, ESEM, G, GBR","Ahaus, Bork (Westf), Coesfeld (Westf), Dortmund Hbf, Dortmund-Derne, Dortmund-Kirchderne, Dülmen, Enschede, Enschede De Eschmarke, Epe (Westf), Glanerbrug, Gronau (Westf.), Legden, Lette (Kr Coesfeld), Lüdinghausen, Lünen Hbf, Preussen, Rosendahl-Holtwick, Selm, Selm-Beifang",2024-01-10T03:26:57+0100,2024-01-12T18:00:00+0100,2024-01-12T18:00:00+0100,2024-01-11T21:43:35
6028195,Heerlen-Aachen Hbf,2,Impact bekend,Acties in het buitenland,3,geen treinen,,Tussen Heerlen en Aachen Hbf rijden er geen treinen door acties in het buitenland.,,,"AHBF, EGHM, HRL, HZ, LG","Aachen Hbf, Eygelshoven Markt, Heerlen, Herzogenrath, Landgraaf",2024-01-10T03:31:09+0100,2024-01-12T18:00:00+0100,2024-01-12T18:00:00+0100,2024-01-11T21:43:35
6028236,Dordrecht-Gorinchem,2,Impact bekend,Defect spoor,2,minder treinen,,Tussen Gorinchem en Dordrecht rijden er minder treinen door een defect spoor.,,,"BHDV, DDR, DDRS, GND, GR, HBZM, SDT, SDTB","Boven-Hardinxveld, Dordrecht, Dordrecht Stadspolders, Gorinchem, Hardinxveld Blauwe Zoom, Hardinxveld-Giessendam, Sliedrecht, Sliedrecht Baanhoek",2024-01-11T08:45:45+0100,2024-01-13T00:30:00+0100,2024-01-13T00:30:00+0100,2024-01-11T21:43:35
6028265,Meppel-Leeuwarden,1b,Gevolgen bekend,Aanrijding,3,vertraging,,Tussen Meppel en Leeuwarden is er vertraging door een aanrijding.,,,"AKM, GW, HR, LW, MP, SWK, WV","Akkrum, Grou-Jirnsum, Heerenveen, Leeuwarden, Meppel, Steenwijk, Wolvega",2024-01-11T21:24:15+0100,2024-01-11T22:15:00+0100,2024-01-11T22:15:00+0100,2024-01-11T21:43:35
6028194,Enschede-Gronau-Dortmund,2,Impact bekend,Acties in het buitenland,2,minder treinen,,Tussen Enschede en Gronau (Westf.) rijden er minder treinen door acties in het buitenland.,,,"EAHS, EBOK, ECMF, EDD, EDKD, EDO, EDULH, EEPE, EHW, ELDH, ELET, ELGD, ELUE, EPRN, ES, ESE, ESEB, ESEM, G, GBR","Ahaus, Bork (Westf), Coesfeld (Westf), Dortmund Hbf, Dortmund-Derne, Dortmund-Kirchderne, Dülmen, Enschede, Enschede De Eschmarke, Epe (Westf), Glanerbrug, Gronau (Westf.), Legden, Lette (Kr Coesfeld), Lüdinghausen, Lünen Hbf, Preussen, Rosendahl-Holtwick, Selm, Selm-Beifang",2024-01-10T03:26:57+0100,2024-01-12T18:00:00+0100,2024-01-12T18:00:00+0100,2024-01-11T21:51:41
6028195,Heerlen-Aachen Hbf,2,Impact bekend,Acties in het buitenland,3,geen treinen,,Tussen Heerlen en Aachen Hbf rijden er geen treinen door acties in het buitenland.,,,"AHBF, EGHM, HRL, HZ, LG","Aachen Hbf, Eygelshoven Markt, Heerlen, Herzogenrath, Landgraaf",2024-01-10T03:31:09+0100,2024-01-12T18:00:00+0100,2024-01-12T18:00:00+0100,2024-01-11T21:51:41
6028236,Dordrecht-Gorinchem,2,Impact bekend,Defect spoor,2,minder treinen,,Tussen Gorinchem en Dordrecht rijden er minder treinen door een defect spoor.,,,"BHDV, DDR, DDRS, GND, GR, HBZM, SDT, SDTB","Boven-Hardinxveld, Dordrecht, Dordrecht Stadspolders, Gorinchem, Hardinxveld Blauwe Zoom, Hardinxveld-Giessendam, Sliedrecht, Sliedrecht Baanhoek",2024-01-11T08:45:45+0100,2024-01-13T00:30:00+0100,2024-01-13T00:30:00+0100,2024-01-11T21:51:41
6028265,Meppel-Leeuwarden,4,Storing voorbij,Aanrijding,3,beperkingen voorbij,,Tussen Meppel en Leeuwarden zijn de beperkingen voorbij.,,,"AKM, GW, HR, LW, MP, SWK, WV","Akkrum, Grou-Jirnsum, Heerenveen, Leeuwarden, Meppel, Steenwijk, Wolvega",2024-01-11T21:24:15+0100,2024-01-11T22:15:00+0100,2024-01-11T22:15:00+0100,2024-01-11T21:51:41
6028194,Enschede-Gronau-Dortmund,2,Impact bekend,Acties in het buitenland,2,minder treinen,,Tussen Enschede en Gronau (Westf.) rijden er minder treinen door acties in het buitenland.,,,"EAHS, EBOK, ECMF, EDD, EDKD, EDO, EDULH, EEPE, EHW, ELDH, ELET, ELGD, ELUE, EPRN, ES, ESE, ESEB, ESEM, G, GBR","Ahaus, Bork (Westf), Coesfeld (Westf), Dortmund Hbf, Dortmund-Derne, Dortmund-Kirchderne, Dülmen, Enschede, Enschede De Eschmarke, Epe (Westf), Glanerbrug, Gronau (Westf.), Legden, Lette (Kr Coesfeld), Lüdinghausen, Lünen Hbf, Preussen, Rosendahl-Holtwick, Selm, Selm-Beifang",2024-01-10T03:26:57+0100,2024-01-12T18:00:00+0100,2024-01-12T18:00:00+0100,2024-01-11T21:59:34
6028195,Heerlen-Aachen Hbf,2,Impact bekend,Acties in het buitenland,3,geen treinen,,Tussen Heerlen en Aachen Hbf rijden er geen treinen door acties in het buitenland.,,,"AHBF, EGHM, HRL, HZ, LG","Aachen Hbf, Eygelshoven Markt, Heerlen, Herzogenrath, Landgraaf",2024-01-10T03:31:09+0100,2024-01-12T18:00:00+0100,2024-01-12T18:00:00+0100,2024-01-11T21:59:34
6028236,Dordrecht-Gorinchem,2,Impact bekend,Defect spoor,2,minder treinen,,Tussen Gorinchem en Dordrecht rijden er minder treinen door een defect spoor.,,,"BHDV, DDR, DDRS, GND, GR, HBZM, SDT, SDTB","Boven-Hardinxveld, Dordrecht, Dordrecht Stadspolders, Gorinchem, Hardinxveld Blauwe Zoom, Hardinxveld-Giessendam, Sliedrecht, Sliedrecht Baanhoek",2024-01-11T08:45:45+0100,2024-01-13T00:30:00+0100,2024-01-13T00:30:00+0100,2024-01-11T21:59:34
6028194,Enschede-Gronau-Dortmund,2,Impact bekend,Acties in het buitenland,2,minder treinen,,Tussen Enschede en Gronau (Westf.) rijden er minder treinen door acties in het buitenland.,,,"EAHS, EBOK, ECMF, EDD, EDKD, EDO, EDULH, EEPE, EHW, ELDH, ELET, ELGD, ELUE, EPRN, ES, ESE, ESEB, ESEM, G, GBR","Ahaus, Bork (Westf), Coesfeld (Westf), Dortmund Hbf, Dortmund-Derne, Dortmund-Kirchderne, Dülmen, Enschede, Enschede De Eschmarke, Epe (Westf), Glanerbrug, Gronau (Westf.), Legden, Lette (Kr Coesfeld), Lüdinghausen, Lünen Hbf, Preussen, Rosendahl-Holtwick, Selm, Selm-Beifang",2024-01-10T03:26:57+0100,2024-01-12T18:00:00+0100,2024-01-12T18:00:00+0100,2024-01-11T22:14:44
6028195,Heerlen-Aachen Hbf,2,Impact bekend,Acties in het buitenland,3,geen treinen,,Tussen Heerlen en Aachen Hbf rijden er geen treinen door acties in het buitenland.,,,"AHBF, EGHM, HRL, HZ, LG","Aachen Hbf, Eygelshoven Markt, Heerlen, Herzogenrath, Landgraaf",2024-01-10T03:31:09+0100,2024-01-12T18:00:00+0100,2024-01-12T18:00:00+0100,2024-01-11T22:14:44
6028236,Dordrecht-Gorinchem,2,Impact bekend,Defect spoor,2,minder treinen,,Tussen Gorinchem en Dordrecht rijden er minder treinen door een defect spoor.,,,"BHDV, DDR, DDRS, GND, GR, HBZM, SDT, SDTB","Boven-Hardinxveld, Dordrecht, Dordrecht Stadspolders, Gorinchem, Hardinxveld Blauwe Zoom, Hardinxveld-Giessendam, Sliedrecht, Sliedrecht Baanhoek",2024-01-11T08:45:45+0100,2024-01-13T00:30:00+0100,2024-01-13T00:30:00+0100,2024-01-11T22:14:44
6028194,Enschede-Gronau-Dortmund,2,Impact bekend,Acties in het buitenland,2,minder treinen,,Tussen Enschede en Gronau (Westf.) rijden er minder treinen door acties in het buitenland.,,,"EAHS, EBOK, ECMF, EDD, EDKD, EDO, EDULH, EEPE, EHW, ELDH, ELET, ELGD, ELUE, EPRN, ES, ESE, ESEB, ESEM, G, GBR","Ahaus, Bork (Westf), Coesfeld (Westf), Dortmund Hbf, Dortmund-Derne, Dortmund-Kirchderne, Dülmen, Enschede, Enschede De Eschmarke, Epe (Westf), Glanerbrug, Gronau (Westf.), Legden, Lette (Kr Coesfeld), Lüdinghausen, Lünen Hbf, Preussen, Rosendahl-Holtwick, Selm, Selm-Beifang",2024-01-10T03:26:57+0100,2024-01-12T18:00:00+0100,2024-01-12T18:00:00+0100,2024-01-11T22:22:54
6028195,Heerlen-Aachen Hbf,2,Impact bekend,Acties in het buitenland,3,geen treinen,,Tussen Heerlen en Aachen Hbf rijden er geen treinen door acties in het buitenland.,,,"AHBF, EGHM, HRL, HZ, LG","Aachen Hbf, Eygelshoven Markt, Heerlen, Herzogenrath, Landgraaf",2024-01-10T03:31:09+0100,2024-01-12T18:00:00+0100,2024-01-12T18:00:00+0100,2024-01-11T22:22:54
6028236,Dordrecht-Gorinchem,2,Impact bekend,Defect spoor,2,minder treinen,,Tussen Gorinchem en Dordrecht rijden er minder treinen door een defect spoor.,,,"BHDV, DDR, DDRS, GND, GR, HBZM, SDT, SDTB","Boven-Hardinxveld, Dordrecht, Dordrecht Stadspolders, Gorinchem, Hardinxveld Blauwe Zoom, Hardinxveld-Giessendam, Sliedrecht, Sliedrecht Baanhoek",2024-01-11T08:45:45+0100,2024-01-13T00:30:00+0100,2024-01-13T00:30:00+0100,2024-01-11T22:22:54
6028194,Enschede-Gronau-Dortmund,2,Impact bekend,Acties in het buitenland,2,minder treinen,,Tussen Enschede en Gronau (Westf.) rijden er minder treinen door acties in het buitenland.,,,"EAHS, EBOK, ECMF, EDD, EDKD, EDO, EDULH, EEPE, EHW, ELDH, ELET, ELGD, ELUE, EPRN, ES, ESE, ESEB, ESEM, G, GBR","Ahaus, Bork (Westf), Coesfeld (Westf), Dortmund Hbf, Dortmund-Derne, Dortmund-Kirchderne, Dülmen, Enschede, Enschede De Eschmarke, Epe (Westf), Glanerbrug, Gronau (Westf.), Legden, Lette (Kr Coesfeld), Lüdinghausen, Lünen Hbf, Preussen, Rosendahl-Holtwick, Selm, Selm-Beifang",2024-01-10T03:26:57+0100,2024-01-12T18:00:00+0100,2024-01-12T18:00:00+0100,2024-01-11T22:30:49
6028195,Heerlen-Aachen Hbf,2,Impact bekend,Acties in het buitenland,3,geen treinen,,Tussen Heerlen en Aachen Hbf rijden er geen treinen door acties in het buitenland.,,,"AHBF, EGHM, HRL, HZ, LG","Aachen Hbf, Eygelshoven Markt, Heerlen, Herzogenrath, Landgraaf",2024-01-10T03:31:09+0100,2024-01-12T18:00:00+0100,2024-01-12T18:00:00+0100,2024-01-11T22:30:49
6028236,Dordrecht-Gorinchem,2,Impact bekend,Defect spoor,2,minder treinen,,Tussen Gorinchem en Dordrecht rijden er minder treinen door een defect spoor.,,,"BHDV, DDR, DDRS, GND, GR, HBZM, SDT, SDTB","Boven-Hardinxveld, Dordrecht, Dordrecht Stadspolders, Gorinchem, Hardinxveld Blauwe Zoom, Hardinxveld-Giessendam, Sliedrecht, Sliedrecht Baanhoek",2024-01-11T08:45:45+0100,2024-01-13T00:30:00+0100,2024-01-13T00:30:00+0100,2024-01-11T22:30:49
6028194,Enschede-Gronau-Dortmund,2,Impact bekend,Acties in het buitenland,2,minder treinen,,Tussen Enschede en Gronau (Westf.) rijden er minder treinen door acties in het buitenland.,,,"EAHS, EBOK, ECMF, EDD, EDKD, EDO, EDULH, EEPE, EHW, ELDH, ELET, ELGD, ELUE, EPRN, ES, ESE, ESEB, ESEM, G, GBR","Ahaus, Bork (Westf), Coesfeld (Westf), Dortmund Hbf, Dortmund-Derne, Dortmund-Kirchderne, Dülmen, Enschede, Enschede De Eschmarke, Epe (Westf), Glanerbrug, Gronau (Westf.), Legden, Lette (Kr Coesfeld), Lüdinghausen, Lünen Hbf, Preussen, Rosendahl-Holtwick, Selm, Selm-Beifang",2024-01-10T03:26:57+0100,2024-01-12T18:00:00+0100,2024-01-12T18:00:00+0100,2024-01-11T22:38:40
6028195,Heerlen-Aachen Hbf,2,Impact bekend,Acties in het buitenland,3,geen treinen,,Tussen Heerlen en Aachen Hbf rijden er geen treinen door acties in het buitenland.,,,"AHBF, EGHM, HRL, HZ, LG","Aachen Hbf, Eygelshoven Markt, Heerlen, Herzogenrath, Landgraaf",2024-01-10T03:31:09+0100,2024-01-12T18:00:00+0100,2024-01-12T18:00:00+0100,2024-01-11T22:38:40
6028236,Dordrecht-Gorinchem,2,Impact bekend,Defect spoor,2,minder treinen,,Tussen Gorinchem en Dordrecht rijden er minder treinen door een defect spoor.,,,"BHDV, DDR, DDRS, GND, GR, HBZM, SDT, SDTB","Boven-Hardinxveld, Dordrecht, Dordrecht Stadspolders, Gorinchem, Hardinxveld Blauwe Zoom, Hardinxveld-Giessendam, Sliedrecht, Sliedrecht Baanhoek",2024-01-11T08:45:45+0100,2024-01-13T00:30:00+0100,2024-01-13T00:30:00+0100,2024-01-11T22:38:40
6028194,Enschede-Gronau-Dortmund,2,Impact bekend,Acties in het buitenland,2,minder treinen,,Tussen Enschede en Gronau (Westf.) rijden er minder treinen door acties in het buitenland.,,,"EAHS, EBOK, ECMF, EDD, EDKD, EDO, EDULH, EEPE, EHW, ELDH, ELET, ELGD, ELUE, EPRN, ES, ESE, ESEB, ESEM, G, GBR","Ahaus, Bork (Westf), Coesfeld (Westf), Dortmund Hbf, Dortmund-Derne, Dortmund-Kirchderne, Dülmen, Enschede, Enschede De Eschmarke, Epe (Westf), Glanerbrug, Gronau (Westf.), Legden, Lette (Kr Coesfeld), Lüdinghausen, Lünen Hbf, Preussen, Rosendahl-Holtwick, Selm, Selm-Beifang",2024-01-10T03:26:57+0100,2024-01-12T18:00:00+0100,2024-01-12T18:00:00+0100,2024-01-11T22:46:26
6028195,Heerlen-Aachen Hbf,2,Impact bekend,Acties in het buitenland,3,geen treinen,,Tussen Heerlen en Aachen Hbf rijden er geen treinen door acties in het buitenland.,,,"AHBF, EGHM, HRL, HZ, LG","Aachen Hbf, Eygelshoven Markt, Heerlen, Herzogenrath, Landgraaf",2024-01-10T03:31:09+0100,2024-01-12T18:00:00+0100,2024-01-12T18:00:00+0100,2024-01-11T22:46:26
6028236,Dordrecht-Gorinchem,2,Impact bekend,Defect spoor,2,minder treinen,,Tussen Gorinchem en Dordrecht rijden er minder treinen door een defect spoor.,,,"BHDV, DDR, DDRS, GND, GR, HBZM, SDT, SDTB","Boven-Hardinxveld, Dordrecht, Dordrecht Stadspolders, Gorinchem, Hardinxveld Blauwe Zoom, Hardinxveld-Giessendam, Sliedrecht, Sliedrecht Baanhoek",2024-01-11T08:45:45+0100,2024-01-13T00:30:00+0100,2024-01-13T00:30:00+0100,2024-01-11T22:46:26
6028194,Enschede-Gronau-Dortmund,2,Impact bekend,Acties in het buitenland,2,minder treinen,,Tussen Enschede en Gronau (Westf.) rijden er minder treinen door acties in het buitenland.,,,"EAHS, EBOK, ECMF, EDD, EDKD, EDO, EDULH, EEPE, EHW, ELDH, ELET, ELGD, ELUE, EPRN, ES, ESE, ESEB, ESEM, G, GBR","Ahaus, Bork (Westf), Coesfeld (Westf), Dortmund Hbf, Dortmund-Derne, Dortmund-Kirchderne, Dülmen, Enschede, Enschede De Eschmarke, Epe (Westf), Glanerbrug, Gronau (Westf.), Legden, Lette (Kr Coesfeld), Lüdinghausen, Lünen Hbf, Preussen, Rosendahl-Holtwick, Selm, Selm-Beifang",2024-01-10T03:26:57+0100,2024-01-12T18:00:00+0100,2024-01-12T18:00:00+0100,2024-01-11T22:54:28
6028195,Heerlen-Aachen Hbf,2,Impact bekend,Acties in het buitenland,3,geen treinen,,Tussen Heerlen en Aachen Hbf rijden er geen treinen door acties in het buitenland.,,,"AHBF, EGHM, HRL, HZ, LG","Aachen Hbf, Eygelshoven Markt, Heerlen, Herzogenrath, Landgraaf",2024-01-10T03:31:09+0100,2024-01-12T18:00:00+0100,2024-01-12T18:00:00+0100,2024-01-11T22:54:28
6028236,Dordrecht-Gorinchem,2,Impact bekend,Defect spoor,2,minder treinen,,Tussen Gorinchem en Dordrecht rijden er minder treinen door een defect spoor.,,,"BHDV, DDR, DDRS, GND, GR, HBZM, SDT, SDTB","Boven-Hardinxveld, Dordrecht, Dordrecht Stadspolders, Gorinchem, Hardinxveld Blauwe Zoom, Hardinxveld-Giessendam, Sliedrecht, Sliedrecht Baanhoek",2024-01-11T08:45:45+0100,2024-01-13T00:30:00+0100,2024-01-13T00:30:00+0100,2024-01-11T22:54:28
6028194,Enschede-Gronau-Dortmund,2,Impact bekend,Acties in het buitenland,2,minder treinen,,Tussen Enschede en Gronau (Westf.) rijden er minder treinen door acties in het buitenland.,,,"EAHS, EBOK, ECMF, EDD, EDKD, EDO, EDULH, EEPE, EHW, ELDH, ELET, ELGD, ELUE, EPRN, ES, ESE, ESEB, ESEM, G, GBR","Ahaus, Bork (Westf), Coesfeld (Westf), Dortmund Hbf, Dortmund-Derne, Dortmund-Kirchderne, Dülmen, Enschede, Enschede De Eschmarke, Epe (Westf), Glanerbrug, Gronau (Westf.), Legden, Lette (Kr Coesfeld), Lüdinghausen, Lünen Hbf, Preussen, Rosendahl-Holtwick, Selm, Selm-Beifang",2024-01-10T03:26:57+0100,2024-01-12T18:00:00+0100,2024-01-12T18:00:00+0100,2024-01-11T23:07:41
6028195,Heerlen-Aachen Hbf,2,Impact bekend,Acties in het buitenland,3,geen treinen,,Tussen Heerlen en Aachen Hbf rijden er geen treinen door acties in het buitenland.,,,"AHBF, EGHM, HRL, HZ, LG","Aachen Hbf, Eygelshoven Markt, Heerlen, Herzogenrath, Landgraaf",2024-01-10T03:31:09+0100,2024-01-12T18:00:00+0100,2024-01-12T18:00:00+0100,2024-01-11T23:07:41
6028236,Dordrecht-Gorinchem,2,Impact bekend,Defect spoor,2,minder treinen,,Tussen Gorinchem en Dordrecht rijden er minder treinen door een defect spoor.,,,"BHDV, DDR, DDRS, GND, GR, HBZM, SDT, SDTB","Boven-Hardinxveld, Dordrecht, Dordrecht Stadspolders, Gorinchem, Hardinxveld Blauwe Zoom, Hardinxveld-Giessendam, Sliedrecht, Sliedrecht Baanhoek",2024-01-11T08:45:45+0100,2024-01-13T00:30:00+0100,2024-01-13T00:30:00+0100,2024-01-11T23:07:41
6028194,Enschede-Gronau-Dortmund,2,Impact bekend,Acties in het buitenland,2,minder treinen,,Tussen Enschede en Gronau (Westf.) rijden er minder treinen door acties in het buitenland.,,,"EAHS, EBOK, ECMF, EDD, EDKD, EDO, EDULH, EEPE, EHW, ELDH, ELET, ELGD, ELUE, EPRN, ES, ESE, ESEB, ESEM, G, GBR","Ahaus, Bork (Westf), Coesfeld (Westf), Dortmund Hbf, Dortmund-Derne, Dortmund-Kirchderne, Dülmen, Enschede, Enschede De Eschmarke, Epe (Westf), Glanerbrug, Gronau (Westf.), Legden, Lette (Kr Coesfeld), Lüdinghausen, Lünen Hbf, Preussen, Rosendahl-Holtwick, Selm, Selm-Beifang",2024-01-10T03:26:57+0100,2024-01-12T18:00:00+0100,2024-01-12T18:00:00+0100,2024-01-11T23:25:14
